   UID   PID  PPID   C STIME   TTY           TIME CMD
  501  2567  2424   0 пт03  ??         0:14.37 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/MacOS/../Frameworks/Creative Cloud UI Helper (GPU).app/Contents/MacOS/Creative Cloud UI Helper (GPU) --type=gpu-process --no-sandbox --locales-dir-path=/Library/Application Support/Adobe/Adobe Desktop Common/CEF/Chromium Embedded Framework.framework/Resources --log-severity=warning --user-agent=Mozilla/5.0 (Macintosh; Intel Mac OS X11_7_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.190 Safari/537.36 CreativeCloud/6.1.0.587 --lang=ru --user-data-dir=/Users/annganzha/Library/Application Support/CEF/User Data --gpu-preferences=WAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAaAcAAAAAAABoBwAAAAAAAHgCAABOAAAAcAIAAAAAAAB4AgAAAAAAAIACAAAAAAAAiAIAAAAAAACQAgAAAAAAAJgCAAAAAAAAoAIAAAAAAACoAgAAAAAAALACAAAAAAAAuAIAAAAAAADAAgAAAAAAAMgCAAAAAAAA0AIAAAAAAADYAgAAAAAAAOACAAAAAAAA6AIAAAAAAADwAgAAAAAAAPgCAAAAAAAAAAMAAAAAAAAIAwAAAAAAABADAAAAAAAAGAMAAAAAAAAgAwAAAAAAACgDAAAAAAAAMAMAAAAAAAA4AwAAAAAAAEADAAAAAAAASAMAAAAAAABQAwAAAAAAAFgDAAAAAAAAYAMAAAAAAABoAwAAAAAAAHADAAAAAAAAeAMAAAAAAACAAwAAAAAAAIgDAAAAAAAAkAMAAAAAAACYAwAAAAAAAKADAAAAAAAAqAMAAAAAAACwAwAAAAAAALgDAAAAAAAAwAMAAAAAAADIAwAAAAAAANADAAAAAAAA2AMAAAAAAADgAwAAAAAAAOgDAAAAAAAA8AMAAAAAAAD4AwAAAAAAAAAEAAAAAAAACAQAAAAAAAAQBAAAAAAAABgEAAAAAAAAIAQAAAAAAAAoBAAAAAAAADAEAAAAAAAAOAQAAAAAAABABAAAAAAAAEgEAAAAAAAAUAQAAAAAAABYBAAAAAAAAGAEAAAAAAAAaAQAAAAAAABwBAAAAAAAAHgEAAAAAAAAgAQAAAAAAACIBAAAAAAAAJAEAAAAAAAAmAQAAAAAAACgBAAAAAAAAKgEAAAAAAAAsAQAAAAAAAC4BAAAAAAAAMAEAAAAAAAAyAQAAAAAAADQBAAAAAAAANgEAAAAAAAAEAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAEAAAAQAAAAAAAAAAAAAAACAAAAEAAAAAAAAAAAAAAAAwAAABAAAAAAAAAAAAAAAAYAAAAQAAAAAAAAAAAAAAAHAAAAEAAAAAAAAAAAAAAACAAAABAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAAALAAAAEAAAAAAAAAAAAAAADAAAABAAAAAAAAAAAAAAAA4AAAAQAAAAAAAAAAAAAAAPAAAAEAAAAAAAAAAAAAAAEAAAABAAAAAAAAAAAQAAAAAAAAAQAAAAAAAAAAEAAAABAAAAEAAAAAAAAAABAAAAAgAAABAAAAAAAAAAAQAAAAMAAAAQAAAAAAAAAAEAAAAGAAAAEAAAAAAAAAABAAAABwAAABAAAAAAAAAAAQAAAAgAAAAQAAAAAAAAAAEAAAAJAAAAEAAAAAAAAAABAAAACwAAABAAAAAAAAAAAQAAAAwAAAAQAAAAAAAAAAEAAAAOAAAAEAAAAAAAAAABAAAADwAAABAAAAAAAAAAAQAAABAAAAAQAAAAAAAAAAQAAAAAAAAAEAAAAAAAAAAEAAAAAQAAABAAAAAAAAAABAAAAAIAAAAQAAAAAAAAAAQAAAADAAAAEAAAAAAAAAAEAAAABgAAABAAAAAAAAAABAAAAAcAAAAQAAAAAAAAAAQAAAAIAAAAEAAAAAAAAAAEAAAACQAAABAAAAAAAAAABAAAAAsAAAAQAAAAAAAAAAQAAAAMAAAAEAAAAAAAAAAEAAAADgAAABAAAAAAAAAABAAAAA8AAAAQAAAAAAAAAAQAAAAQAAAAEAAAAAAAAAAHAAAAAAAAABAAAAAAAAAABwAAAAEAAAAQAAAAAAAAAAcAAAACAAAAEAAAAAAAAAAHAAAAAwAAABAAAAAAAAAABwAAAAYAAAAQAAAAAAAAAAcAAAAHAAAAEAAAAAAAAAAHAAAACAAAABAAAAAAAAAABwAAAAkAAAAQAAAAAAAAAAcAAAALAAAAEAAAAAAAAAAHAAAADAAAABAAAAAAAAAABwAAAA4AAAAQAAAAAAAAAAcAAAAPAAAAEAAAAAAAAAAHAAAAEAAAABAAAAAAAAAACAAAAAAAAAAQAAAAAAAAAAgAAAABAAAAEAAAAAAAAAAIAAAAAgAAABAAAAAAAAAACAAAAAMAAAAQAAAAAAAAAAgAAAAGAAAAEAAAAAAAAAAIAAAABwAAABAAAAAAAAAACAAAAAgAAAAQAAAAAAAAAAgAAAAJAAAAEAAAAAAAAAAIAAAACwAAABAAAAAAAAAACAAAAAwAAAAQAAAAAAAAAAgAAAAOAAAAEAAAAAAAAAAIAAAADwAAABAAAAAAAAAACAAAABAAAAAQAAAAAAAAAAoAAAAAAAAAEAAAAAAAAAAKAAAAAQAAABAAAAAAAAAACgAAAAIAAAAQAAAAAAAAAAoAAAADAAAAEAAAAAAAAAAKAAAABgAAABAAAAAAAAAACgAAAAcAAAAQAAAAAAAAAAoAAAAIAAAAEAAAAAAAAAAKAAAACQAAABAAAAAAAAAACgAAAAsAAAAQAAAAAAAAAAoAAAAMAAAAEAAAAAAAAAAKAAAADgAAABAAAAAAAAAACgAAAA8AAAAQAAAAAAAAAAoAAAAQAAAACAAAAAAAAAAIAAAAAAAAAA== --log-file=/Users/annganzha/Library/Logs/CreativeCloud/ACC/CEF.log --shared-files --field-trial-handle=1718379636,r,9617061890454507539,13832738666761584133,262144 --disable-features=BackForwardCache,DocumentPictureInPictureAPI
  501  2568  2424   0 пт03  ??         0:18.66 /Library/Application Support/Adobe/Adobe Desktop Common/ADS/Adobe Desktop Service.app/Contents/MacOS/Adobe Desktop Service --onOSstartup=true --showwindow=false --waitForRegistration=true
  501  2572  2424   0 пт03  ??         0:00.16 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/MacOS/../Frameworks/Creative Cloud UI Helper.app/Contents/MacOS/Creative Cloud UI Helper --type=utility --utility-sub-type=storage.mojom.StorageService --lang=ru --service-sandbox-type=service --no-sandbox --use-mock-keychain --locales-dir-path=/Library/Application Support/Adobe/Adobe Desktop Common/CEF/Chromium Embedded Framework.framework/Resources --log-severity=warning --user-agent=Mozilla/5.0 (Macintosh; Intel Mac OS X11_7_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.190 Safari/537.36 CreativeCloud/6.1.0.587 --lang=ru --user-data-dir=/Users/annganzha/Library/Application Support/CEF/User Data --log-file=/Users/annganzha/Library/Logs/CreativeCloud/ACC/CEF.log --shared-files --field-trial-handle=1718379636,r,9617061890454507539,13832738666761584133,262144 --disable-features=BackForwardCache,DocumentPictureInPictureAPI
  501  2573  2424   0 пт03  ??         0:00.79 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/MacOS/../Frameworks/Creative Cloud UI Helper.app/Contents/MacOS/Creative Cloud UI Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=ru --service-sandbox-type=network --no-sandbox --use-mock-keychain --locales-dir-path=/Library/Application Support/Adobe/Adobe Desktop Common/CEF/Chromium Embedded Framework.framework/Resources --log-severity=warning --user-agent=Mozilla/5.0 (Macintosh; Intel Mac OS X11_7_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.190 Safari/537.36 CreativeCloud/6.1.0.587 --lang=ru --user-data-dir=/Users/annganzha/Library/Application Support/CEF/User Data --log-file=/Users/annganzha/Library/Logs/CreativeCloud/ACC/CEF.log --shared-files --field-trial-handle=1718379636,r,9617061890454507539,13832738666761584133,262144 --disable-features=BackForwardCache,DocumentPictureInPictureAPI
  501  2574  2424   0 пт03  ??         0:54.69 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/MacOS/../Frameworks/Creative Cloud UI Helper (Renderer).app/Contents/MacOS/Creative Cloud UI Helper (Renderer) --type=renderer --locales-dir-path=/Library/Application Support/Adobe/Adobe Desktop Common/CEF/Chromium Embedded Framework.framework/Resources --log-severity=warning --user-agent=Mozilla/5.0 (Macintosh; Intel Mac OS X11_7_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.190 Safari/537.36 CreativeCloud/6.1.0.587 --user-data-dir=/Users/annganzha/Library/Application Support/CEF/User Data --first-renderer-process --no-sandbox --autoplay-policy=no-user-gesture-required --log-file=/Users/annganzha/Library/Logs/CreativeCloud/ACC/CEF.log --js-flags=--expose-gc --lang=ru --num-raster-threads=2 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1708069278368381 --launch-time-ticks=25440987536 --shared-files --field-trial-handle=1718379636,r,9617061890454507539,13832738666761584133,262144 --disable-features=BackForwardCache,DocumentPictureInPictureAPI
  501  2583     1   0 пт03  ??         0:00.41 /System/Library/PrivateFrameworks/CloudDocsDaemon.framework/XPCServices/ContainerMetadataExtractor.xpc/Contents/MacOS/ContainerMetadataExtractor
  501  2596     1   0 пт03  ??         0:00.05 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
  501  2627     1   0 пт03  ??         0:00.18 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/com.apple.siri.ClientFlow.ClientScripter.xpc/Contents/MacOS/com.apple.siri.ClientFlow.ClientScripter
  501  2628     1   0 пт03  ??         0:02.07 /Applications/Safari.app/Contents/PlugIns/CacheDeleteExtension.appex/Contents/MacOS/CacheDeleteExtension
  501  2629     1   0 пт03  ??         0:01.37 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
  501  2630     1   0 пт03  ??         0:00.60 /System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService
  501  2632     1   0 пт03  ??         0:01.07 /System/Applications/Music.app/Contents/PlugIns/MusicCacheExtension.appex/Contents/MacOS/MusicCacheExtension
  501  2637     1   0 пт03  ??         0:14.54 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/Contents/MacOS/Core Sync
  501  2642     1   0 пт03  ??         0:00.04 /System/Library/PrivateFrameworks/NewDeviceOutreach.framework/ndoagent
  501  2650     1   0 пт03  ??         0:01.17 /System/Applications/TV.app/Contents/PlugIns/TVCacheExtension.appex/Contents/MacOS/TVCacheExtension
  501  2654     1   0 пт03  ??         0:00.19 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501  2655     1   0 пт03  ??         0:00.15 /Applications/Wacom Tablet.localized/.Tablet/TabletDriver.app/Contents/MacOS/TabletDriver
  501  2656     1   0 пт03  ??         0:00.17 /Applications/Wacom Tablet.localized/.Tablet/WacomTouchDriver.app/Contents/MacOS/WacomTouchDriver
  501  2657     1   0 пт03  ??         0:00.14 /Applications/Wacom Tablet.localized/.Tablet/UpgradeHelper.app/Contents/MacOS/UpgradeHelper
  501  2659     1   0 пт03  ??         0:01.52 /System/Library/PrivateFrameworks/AppleMediaServicesUI.framework/amsengagementd
  501  2666     1   0 пт03  ??         0:00.11 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPArtworkAgent --launchd
  501  2671  2448   0 пт03  ??         0:00.00 (launcher)
  501  2678     1   0 пт03  ??         0:00.10 /System/Library/CoreServices/ScopedBookmarkAgent
  501  2679     1   0 пт03  ??         0:00.15 /System/Library/PrivateFrameworks/VideoProcessing.framework/Versions/A/mediaanalysisd
  501  2681     1   0 пт03  ??         0:00.55 /System/Library/CoreServices/mapspushd
  501  2682     1   0 пт03  ??         0:01.50 /Library/Apple/System/Library/CoreServices/SafariSupport.bundle/Contents/MacOS/PasswordBreachAgent
  501  2685     1   0 пт03  ??         0:00.16 /System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar
  501  2686     1   0 пт03  ??         0:00.18 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/CarbonComponentScannerXPC.xpc/Contents/MacOS/CarbonComponentScannerXPC
  501  2687     1   0 пт03  ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  2689     1   0 пт03  ??         0:02.39 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistant_service
  501  2690     1   0 пт03  ??         0:00.39 cloudphotod
  501  2704     1   0 пт03  ??         0:00.08 /System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent
  501  2711     1   0 пт03  ??         0:00.34 /usr/libexec/transparencyd
  501  2712     1   0 пт03  ??         0:01.65 /Library/Apple/System/Library/CoreServices/SafariSupport.bundle/Contents/MacOS/SafariBookmarksSyncAgent
  501  2716     1   0 пт03  ??         0:03.23 /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd
  501  2721     1   0 пт03  ??         0:00.17 /usr/libexec/siriknowledged
  501  2723     1   0 пт03  ??         0:00.10 /System/Applications/Mail.app/Contents/PlugIns/MailCacheDelete.appex/Contents/MacOS/MailCacheDelete
  501  2733     1   0 пт03  ??         0:00.02 /System/Library/PrivateFrameworks/KerberosHelper/Helpers/DiskUnmountWatcher
  501  2743     1   0 пт03  ??         0:00.18 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/media-indexer.xpc/Contents/MacOS/media-indexer
  501  2752     1   0 пт03  ??         0:00.55 /usr/libexec/swcd
  501  2758  2448   0 пт03  ??         0:00.91 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/121.0.6167.160/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=audio.mojom.AudioService --lang=ru --service-sandbox-type=audio --message-loop-type-ui --shared-files --field-trial-handle=1718379636,r,17570494827353334128,4287155005300091067,262144 --variations-seed-version=20240215-180251.133000 --seatbelt-client=237
  501  2760     1   0 пт03  ??         0:00.08 /Library/CoreMediaIO/Plug-Ins/DAL/SnapCamera.plugin/Contents/Resources/AssistantService
  501  2761     1   0 пт03  ??         0:00.58 /System/iOSSupport/System/Library/PrivateFrameworks/AvatarUI.framework/Support/avatarsd
  501  2767     1   0 пт03  ??         0:00.19 /System/Library/PrivateFrameworks/iCloudNotification.framework/iCloudNotificationAgent
  501  2784     1   0 пт03  ??         0:01.74 /System/Library/Services/AppleSpell.service/Contents/MacOS/AppleSpell
  501  2785     1   0 пт03  ??         0:00.30 /usr/libexec/keyboardservicesd
  501  2786  2448   0 пт03  ??         0:00.00 (launcher)
  501  2798     1   0 пт03  ??         0:00.09 /System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent
  501  2802     1   0 пт03  ??         0:00.57 /System/Library/CoreServices/ControlCenter.app/Contents/XPCServices/ControlCenterHelper.xpc/Contents/MacOS/ControlCenterHelper
  501  2829     1   0 пт03  ??         0:08.39 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501  2830     1   0 пт03  ??         0:00.30 /System/Library/Frameworks/Quartz.framework/Versions/A/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501  2831     1   0 пт03  ??         0:00.50 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/Contents/PlugIns/ACCFinderSync.appex/Contents/MacOS/ACCFinderSync
  501  2832     1   0 пт03  ??         0:00.04 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501  2841     1   0 пт03  ??         0:07.59 /System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension
  501  2842     1   0 пт03  ??         0:23.41 /System/Library/CoreServices/Clock.app/Contents/PlugIns/WorldClockWidget.appex/Contents/MacOS/WorldClockWidget
  501  3109     1   0 пт03  ??         0:00.62 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker -s mdworker-sizing -c MDSSizingWorker -m com.apple.mdworker.sizing
    0  4674     1   0 сб09  ??         0:00.01 /usr/sbin/aslmanager -s /var/log/eventmonitor
  501  4804  2448   0  9:30   ??         0:00.79 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/121.0.6167.160/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=proxy_resolver.mojom.ProxyResolverFactory --lang=ru --service-sandbox-type=service --shared-files --field-trial-handle=1718379636,r,17570494827353334128,4287155005300091067,262144 --variations-seed-version=20240215-180251.133000 --seatbelt-client=218
  501  4808  2448   0  9:30   ??         0:10.32 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/121.0.6167.160/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --disable-gpu-compositing --lang=ru --num-raster-threads=2 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=83 --time-ticks-at-unix-epoch=-1708069278368060 --launch-time-ticks=26049586318 --shared-files --field-trial-handle=1718379636,r,17570494827353334128,4287155005300091067,262144 --variations-seed-version=20240215-180251.133000 --seatbelt-client=218
    0  4814     1   0  9:30   ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  4838     1   0  9:31   ??         0:05.97 /usr/libexec/searchpartyuseragent
  501  4867     1   0  9:31   ??         0:00.06 /System/Library/PrivateFrameworks/DeviceCheckInternal.framework/devicecheckd
  501  4907     1   0  9:31   ??         0:00.09 /System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert
    0  4909     1   0  9:31   ??         0:06.90 /usr/libexec/PerfPowerServices
  501  4922     1   0  9:32   ??        49:44.24 /Applications/zoom.us.app/Contents/MacOS/zoom.us
  501  4923  4922   0  9:32   ??         0:00.79 /Applications/zoom.us.app/Contents/Frameworks/caphost.app/Contents/MacOS/caphost -pid 4922 -evtname caphost4922 -key rpc
  501  4930     1   0  9:32   ??         0:00.11 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeaccountd
  501  4947     1   0  9:32   ??         0:00.05 /System/Library/PrivateFrameworks/FMClient.framework/Versions/A/XPCServices/FMIPClientXPCService.xpc/Contents/MacOS/FMIPClientXPCService
  501  4948  4922   0  9:32   ??         0:00.10 /Applications/zoom.us.app/Contents/Frameworks/CptHost.app/Contents/MacOS/CptHost -pid 4922 -evtname CptHost4922 -key 720330238
  501  4949     1   0  9:32   ??         0:00.11 /System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/universalAccessAuthWarn.app/Contents/MacOS/universalAccessAuthWarn launchd -s
  501  4957     1   0  9:33   ??         0:04.70 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud Helper.app/Contents/Frameworks/AdobeCrashReporter.framework/Versions/A/Adobe Crash Processor.app/Contents/MacOS/Adobe Crash Processor
  501  5047     1   0  9:33   ??         0:00.06 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdwrite
    0  5051     1   0  9:33   ??         0:00.19 /usr/libexec/sandboxd
  501  5054     1   0  9:34   ??         0:00.25 /System/Library/CoreServices/OSDUIHelper.app/Contents/MacOS/OSDUIHelper
  501  5057     1   0  9:34   ??         0:00.03 /System/Library/PrivateFrameworks/IntlPreferences.framework/Support/localizationswitcherd
  501  5058     1   0  9:34   ??         0:00.20 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbagent.app/Contents/MacOS/nbagent
    0  5074     1   0  9:36   ??         0:00.01 /usr/libexec/periodic-wrapper weekly
  501  5186  2448   0 10:01   ??         0:59.84 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/121.0.6167.160/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --disable-gpu-compositing --lang=ru --num-raster-threads=2 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=113 --time-ticks-at-unix-epoch=-1708069278368060 --launch-time-ticks=27878534422 --shared-files --field-trial-handle=1718379636,r,17570494827353334128,4287155005300091067,262144 --variations-seed-version=20240215-180251.133000 --seatbelt-client=87
  501  5189  2448   0 10:01   ??         0:00.25 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/121.0.6167.160/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --disable-gpu-compositing --lang=ru --num-raster-threads=2 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=116 --time-ticks-at-unix-epoch=-1708069278368060 --launch-time-ticks=27882080530 --shared-files --field-trial-handle=1718379636,r,17570494827353334128,4287155005300091067,262144 --variations-seed-version=20240215-180251.133000 --seatbelt-client=91
    0  5447     1   0 10:59   ??         0:01.51 /usr/sbin/bluetoothaudiod
  501  5475     1   0 11:03   ??         0:14.27 /System/Applications/Utilities/Terminal.app/Contents/MacOS/Terminal
  501  5658     1   0 11:30   ??         0:00.04 /usr/bin/ssh-agent -l
  501  5671     1   0 11:31   ??         0:00.18 /System/Library/PrivateFrameworks/AOSKit.framework/Versions/A/XPCServices/com.apple.iCloudHelper.xpc/Contents/MacOS/com.apple.iCloudHelper
  501  5724     1   0 11:39   ??         0:00.11 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501  5730     1   0 11:40   ??         0:00.07 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
   89  5731     1   0 11:41   ??         0:00.05 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
    0  5500  5475   0 11:04   ttys001    0:00.04 login -pf annganzha
  501  5501  5500   0 11:04   ttys001    0:00.21 -zsh
    0  5732  5501   0 11:41   ttys001    0:00.01 ps -ef
X
rtxX≈xq
